project_id,task_id,template_id,task_name,start_date,end_date,owner,location,status,risk,sla_due,dependency
PROJ-00167,TASK-000606,TEMPLATE-008,Power Backup Setup - Excavation,2024-12-31,2025-01-01,Benjamin Griffith,Delhi,In Progress,High,2025-01-05,TASK-000605
PROJ-00167,TASK-000607,TEMPLATE-008,Power Backup Setup - Cable Laying,2024-12-31,2025-01-03,Mary Schaefer,Bangalore,Completed,Low,2025-01-05,TASK-000606
PROJ-00168,TASK-000608,TEMPLATE-002,Fiber Trenching - Survey,2025-04-20,2025-05-01,Anthony Porter,Chennai,Not Started,Low,2025-05-05,TASK-000607
PROJ-00168,TASK-000609,TEMPLATE-002,Fiber Trenching - Excavation,2025-04-20,2025-04-26,Frederick Maldonado,Mumbai,In Progress,High,2025-05-05,TASK-000608
PROJ-00168,TASK-000610,TEMPLATE-002,Fiber Trenching - Cable Laying,2025-04-20,2025-04-23,John Swanson,Bangalore,Not Started,Medium,2025-05-05,TASK-000609
PROJ-00169,TASK-000611,TEMPLATE-003,Site Acceptance Test - Survey,2025-05-22,2025-05-23,Tammy Harris,Hyderabad,Delayed,High,2025-05-26,TASK-000610
PROJ-00169,TASK-000612,TEMPLATE-003,Site Acceptance Test - Excavation,2025-05-22,2025-05-24,Steven Meadows,Bangalore,In Progress,High,2025-05-26,TASK-000611
PROJ-00169,TASK-000613,TEMPLATE-003,Site Acceptance Test - Cable Laying,2025-05-22,2025-05-23,Sharon Walker,Hyderabad,Completed,Low,2025-05-26,TASK-000612
PROJ-00170,TASK-000614,TEMPLATE-002,Fiber Trenching - Survey,2025-02-16,2025-02-23,Ruth Tyler,Delhi,Not Started,Medium,2025-03-03,TASK-000613
PROJ-00170,TASK-000615,TEMPLATE-002,Fiber Trenching - Excavation,2025-02-16,2025-02-26,Patricia Chen,Hyderabad,Delayed,Medium,2025-03-03,TASK-000614
PROJ-00170,TASK-000616,TEMPLATE-002,Fiber Trenching - Cable Laying,2025-02-16,2025-02-17,Derrick Marquez,Chennai,Delayed,Medium,2025-03-03,TASK-000615
PROJ-00171,TASK-000617,TEMPLATE-004,Fiber Trenching - Survey,2024-07-11,2024-07-17,Sierra Ingram,Hyderabad,Delayed,Medium,2024-07-23,TASK-000616
PROJ-00171,TASK-000618,TEMPLATE-004,Fiber Trenching - Excavation,2024-07-11,2024-07-14,Cindy Harrison,Hyderabad,Delayed,Low,2024-07-23,TASK-000617
PROJ-00171,TASK-000619,TEMPLATE-004,Fiber Trenching - Cable Laying,2024-07-11,2024-07-21,Anthony Smith,Chennai,In Progress,High,2024-07-23,TASK-000618
PROJ-00172,TASK-000620,TEMPLATE-002,Fiber Trenching - Survey,2024-09-19,2024-09-21,Brittany Jackson,Chennai,In Progress,Medium,2024-10-04,TASK-000619
PROJ-00172,TASK-000621,TEMPLATE-002,Fiber Trenching - Excavation,2024-09-19,2024-10-01,Laurie Davis,Delhi,Delayed,Medium,2024-10-04,TASK-000620
PROJ-00172,TASK-000622,TEMPLATE-002,Fiber Trenching - Cable Laying,2024-09-19,2024-09-25,David Johnson,Mumbai,Not Started,Low,2024-10-04,TASK-000621
PROJ-00173,TASK-000623,TEMPLATE-005,RF Optimization - Survey,2025-01-26,2025-02-03,Cheryl Hayes,Chennai,Completed,Low,2025-02-05,TASK-000622
PROJ-00173,TASK-000624,TEMPLATE-005,RF Optimization - Excavation,2025-01-26,2025-01-29,Amy Lawrence,Mumbai,In Progress,Medium,2025-02-05,TASK-000623
PROJ-00173,TASK-000625,TEMPLATE-005,RF Optimization - Cable Laying,2025-01-26,2025-02-03,Angela Lewis MD,Hyderabad,Delayed,Low,2025-02-05,TASK-000624
PROJ-00173,TASK-000626,TEMPLATE-005,RF Optimization - Testing,2025-01-26,2025-01-27,Paul Atkins,Mumbai,Completed,High,2025-02-05,TASK-000625
PROJ-00174,TASK-000627,TEMPLATE-002,Fiber Trenching - Survey,2025-04-10,2025-04-20,Kimberly Hogan,Hyderabad,Completed,Medium,2025-04-25,TASK-000626
PROJ-00174,TASK-000628,TEMPLATE-002,Fiber Trenching - Excavation,2025-04-10,2025-04-11,Jason Schneider,Chennai,Delayed,Medium,2025-04-25,TASK-000627
PROJ-00174,TASK-000629,TEMPLATE-002,Fiber Trenching - Cable Laying,2025-04-10,2025-04-23,Daniel Stevenson,Mumbai,In Progress,High,2025-04-25,TASK-000628
PROJ-00175,TASK-000630,TEMPLATE-009,Power Backup Setup - Survey,2024-10-14,2024-10-16,Kenneth Obrien,Bangalore,In Progress,Low,2024-10-23,TASK-000629
PROJ-00175,TASK-000631,TEMPLATE-009,Power Backup Setup - Excavation,2024-10-14,2024-10-17,Kathy Shaw,Chennai,Completed,Medium,2024-10-23,TASK-000630
PROJ-00175,TASK-000632,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-10-14,2024-10-16,Tyler Howard,Mumbai,In Progress,Medium,2024-10-23,TASK-000631
PROJ-00175,TASK-000633,TEMPLATE-009,Power Backup Setup - Testing,2024-10-14,2024-10-17,Alexandra Brewer,Bangalore,Completed,Medium,2024-10-23,TASK-000632
PROJ-00175,TASK-000634,TEMPLATE-009,Power Backup Setup - Handover,2024-10-14,2024-10-21,David Garcia,Mumbai,Completed,Medium,2024-10-23,TASK-000633
PROJ-00176,TASK-000635,TEMPLATE-004,Fiber Trenching - Survey,2025-05-10,2025-05-18,Michael Daugherty,Hyderabad,In Progress,Medium,2025-05-22,TASK-000634
PROJ-00176,TASK-000636,TEMPLATE-004,Fiber Trenching - Excavation,2025-05-10,2025-05-12,Bonnie Lowe,Delhi,Completed,Low,2025-05-22,TASK-000635
PROJ-00176,TASK-000637,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-05-10,2025-05-17,Meghan Russo,Chennai,Delayed,Medium,2025-05-22,TASK-000636
PROJ-00177,TASK-000638,TEMPLATE-008,Power Backup Setup - Survey,2025-05-11,2025-05-13,Kimberly Dunn,Bangalore,In Progress,Medium,2025-05-16,TASK-000637
PROJ-00177,TASK-000639,TEMPLATE-008,Power Backup Setup - Excavation,2025-05-11,2025-05-13,Christina Galvan,Hyderabad,In Progress,Medium,2025-05-16,TASK-000638
PROJ-00177,TASK-000640,TEMPLATE-008,Power Backup Setup - Cable Laying,2025-05-11,2025-05-13,Hannah Campbell,Delhi,Delayed,Medium,2025-05-16,TASK-000639
PROJ-00178,TASK-000641,TEMPLATE-005,RF Optimization - Survey,2024-07-21,2024-07-29,Jason Klein,Hyderabad,In Progress,Medium,2024-07-31,TASK-000640
PROJ-00178,TASK-000642,TEMPLATE-005,RF Optimization - Excavation,2024-07-21,2024-07-28,Jason Perez,Chennai,Delayed,Medium,2024-07-31,TASK-000641
PROJ-00178,TASK-000643,TEMPLATE-005,RF Optimization - Cable Laying,2024-07-21,2024-07-23,Amanda Fletcher,Hyderabad,In Progress,High,2024-07-31,TASK-000642
PROJ-00178,TASK-000644,TEMPLATE-005,RF Optimization - Testing,2024-07-21,2024-07-24,Nicholas Schneider,Hyderabad,Not Started,High,2024-07-31,TASK-000643
PROJ-00179,TASK-000645,TEMPLATE-008,Power Backup Setup - Survey,2025-03-04,2025-03-07,Lori Ross,Delhi,Delayed,Medium,2025-03-09,TASK-000644
PROJ-00179,TASK-000646,TEMPLATE-008,Power Backup Setup - Excavation,2025-03-04,2025-03-07,Brenda Henson,Mumbai,Delayed,High,2025-03-09,TASK-000645
PROJ-00179,TASK-000647,TEMPLATE-008,Power Backup Setup - Cable Laying,2025-03-04,2025-03-06,Randall Tate,Delhi,Completed,Low,2025-03-09,TASK-000646
PROJ-00180,TASK-000648,TEMPLATE-005,RF Optimization - Survey,2024-10-26,2024-10-29,Madison Hughes,Bangalore,Delayed,Low,2024-11-05,TASK-000647
PROJ-00180,TASK-000649,TEMPLATE-005,RF Optimization - Excavation,2024-10-26,2024-11-03,Alicia Barnett,Hyderabad,Delayed,High,2024-11-05,TASK-000648
PROJ-00180,TASK-000650,TEMPLATE-005,RF Optimization - Cable Laying,2024-10-26,2024-11-02,Kim Williams,Hyderabad,Delayed,High,2024-11-05,TASK-000649
PROJ-00180,TASK-000651,TEMPLATE-005,RF Optimization - Testing,2024-10-26,2024-10-27,Joe Kelley,Chennai,Not Started,Low,2024-11-05,TASK-000650
PROJ-00181,TASK-000652,TEMPLATE-004,Fiber Trenching - Survey,2025-05-31,2025-06-06,James Powers,Delhi,Not Started,High,2025-06-12,TASK-000651
PROJ-00181,TASK-000653,TEMPLATE-004,Fiber Trenching - Excavation,2025-05-31,2025-06-07,Daniel Frederick,Chennai,Delayed,Low,2025-06-12,TASK-000652
PROJ-00181,TASK-000654,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-05-31,2025-06-01,Joseph Garcia,Mumbai,Completed,Low,2025-06-12,TASK-000653
PROJ-00182,TASK-000655,TEMPLATE-009,Power Backup Setup - Survey,2024-12-09,2024-12-15,Justin Hayes Jr.,Hyderabad,In Progress,Medium,2024-12-18,TASK-000654
PROJ-00182,TASK-000656,TEMPLATE-009,Power Backup Setup - Excavation,2024-12-09,2024-12-12,Sandra Nguyen,Bangalore,Delayed,High,2024-12-18,TASK-000655
PROJ-00182,TASK-000657,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-12-09,2024-12-14,Nathaniel Blackwell,Hyderabad,In Progress,Medium,2024-12-18,TASK-000656
PROJ-00182,TASK-000658,TEMPLATE-009,Power Backup Setup - Testing,2024-12-09,2024-12-10,Rose Rivera,Bangalore,Not Started,Medium,2024-12-18,TASK-000657
PROJ-00182,TASK-000659,TEMPLATE-009,Power Backup Setup - Handover,2024-12-09,2024-12-13,Lisa Harmon,Mumbai,Not Started,High,2024-12-18,TASK-000658
PROJ-00183,TASK-000660,TEMPLATE-003,Site Acceptance Test - Survey,2025-03-23,2025-03-25,Teresa Lane,Chennai,Completed,Medium,2025-03-27,TASK-000659
PROJ-00183,TASK-000661,TEMPLATE-003,Site Acceptance Test - Excavation,2025-03-23,2025-03-24,Robin Burton,Hyderabad,Delayed,Medium,2025-03-27,TASK-000660
PROJ-00183,TASK-000662,TEMPLATE-003,Site Acceptance Test - Cable Laying,2025-03-23,2025-03-25,Gerald Stafford,Mumbai,Delayed,High,2025-03-27,TASK-000661
PROJ-00184,TASK-000663,TEMPLATE-008,Power Backup Setup - Survey,2025-06-30,2025-07-02,Jacob Rivera,Mumbai,Completed,Low,2025-07-05,TASK-000662
PROJ-00184,TASK-000664,TEMPLATE-008,Power Backup Setup - Excavation,2025-06-30,2025-07-03,Dr. Christopher Short,Mumbai,Not Started,Medium,2025-07-05,TASK-000663
PROJ-00184,TASK-000665,TEMPLATE-008,Power Backup Setup - Cable Laying,2025-06-30,2025-07-03,Stephanie Smith,Mumbai,In Progress,High,2025-07-05,TASK-000664
PROJ-00185,TASK-000666,TEMPLATE-004,Fiber Trenching - Survey,2025-02-16,2025-02-25,Jeremiah Wong,Delhi,In Progress,Medium,2025-02-28,TASK-000665
PROJ-00185,TASK-000667,TEMPLATE-004,Fiber Trenching - Excavation,2025-02-16,2025-02-25,Jacqueline King,Bangalore,Delayed,Low,2025-02-28,TASK-000666
PROJ-00185,TASK-000668,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-02-16,2025-02-23,Aaron Mclaughlin MD,Delhi,In Progress,High,2025-02-28,TASK-000667
PROJ-00186,TASK-000669,TEMPLATE-007,Site Acceptance Test - Survey,2025-04-02,2025-04-06,Anna Mcintyre,Mumbai,In Progress,Medium,2025-04-11,TASK-000668
PROJ-00186,TASK-000670,TEMPLATE-007,Site Acceptance Test - Excavation,2025-04-02,2025-04-07,Steven Nguyen,Bangalore,Delayed,Low,2025-04-11,TASK-000669
PROJ-00186,TASK-000671,TEMPLATE-007,Site Acceptance Test - Cable Laying,2025-04-02,2025-04-08,Jennifer Johnson,Delhi,In Progress,Medium,2025-04-11,TASK-000670
PROJ-00186,TASK-000672,TEMPLATE-007,Site Acceptance Test - Testing,2025-04-02,2025-04-09,Robert Grant,Mumbai,Not Started,High,2025-04-11,TASK-000671
PROJ-00186,TASK-000673,TEMPLATE-007,Site Acceptance Test - Handover,2025-04-02,2025-04-04,Christine Morris,Chennai,Completed,Low,2025-04-11,TASK-000672
PROJ-00187,TASK-000674,TEMPLATE-008,Power Backup Setup - Survey,2025-05-29,2025-05-30,Sabrina Rodriguez,Chennai,Delayed,High,2025-06-03,TASK-000673
PROJ-00187,TASK-000675,TEMPLATE-008,Power Backup Setup - Excavation,2025-05-29,2025-06-01,Steven Chan,Chennai,Delayed,High,2025-06-03,TASK-000674
PROJ-00187,TASK-000676,TEMPLATE-008,Power Backup Setup - Cable Laying,2025-05-29,2025-05-31,Amy Caldwell,Hyderabad,Not Started,Medium,2025-06-03,TASK-000675
PROJ-00188,TASK-000677,TEMPLATE-006,Power Backup Setup - Survey,2024-12-01,2024-12-15,Kayla Harper,Bangalore,In Progress,High,2024-12-17,TASK-000676
PROJ-00188,TASK-000678,TEMPLATE-006,Power Backup Setup - Excavation,2024-12-01,2024-12-13,Stephen Fisher,Chennai,Not Started,High,2024-12-17,TASK-000677
PROJ-00188,TASK-000679,TEMPLATE-006,Power Backup Setup - Cable Laying,2024-12-01,2024-12-04,Christian Kelly,Chennai,Not Started,Low,2024-12-17,TASK-000678
PROJ-00189,TASK-000680,TEMPLATE-005,RF Optimization - Survey,2024-10-17,2024-10-19,Samantha Contreras,Delhi,Completed,High,2024-10-27,TASK-000679
PROJ-00189,TASK-000681,TEMPLATE-005,RF Optimization - Excavation,2024-10-17,2024-10-20,Anthony Thompson,Hyderabad,Delayed,Medium,2024-10-27,TASK-000680
PROJ-00189,TASK-000682,TEMPLATE-005,RF Optimization - Cable Laying,2024-10-17,2024-10-20,Corey Oneal,Hyderabad,Delayed,Medium,2024-10-27,TASK-000681
PROJ-00189,TASK-000683,TEMPLATE-005,RF Optimization - Testing,2024-10-17,2024-10-20,Janice Mendez,Bangalore,In Progress,High,2024-10-27,TASK-000682
PROJ-00190,TASK-000684,TEMPLATE-003,Site Acceptance Test - Survey,2025-01-22,2025-01-24,Melody Wilson,Chennai,In Progress,Low,2025-01-26,TASK-000683
PROJ-00190,TASK-000685,TEMPLATE-003,Site Acceptance Test - Excavation,2025-01-22,2025-01-24,Nicole Sims,Bangalore,Not Started,Medium,2025-01-26,TASK-000684
PROJ-00190,TASK-000686,TEMPLATE-003,Site Acceptance Test - Cable Laying,2025-01-22,2025-01-23,John Jackson,Bangalore,In Progress,Low,2025-01-26,TASK-000685
PROJ-00191,TASK-000687,TEMPLATE-007,Site Acceptance Test - Survey,2025-05-18,2025-05-23,Anthony Smith Jr.,Hyderabad,Delayed,Medium,2025-05-27,TASK-000686
PROJ-00191,TASK-000688,TEMPLATE-007,Site Acceptance Test - Excavation,2025-05-18,2025-05-24,Rachel Chambers,Bangalore,Delayed,High,2025-05-27,TASK-000687
PROJ-00191,TASK-000689,TEMPLATE-007,Site Acceptance Test - Cable Laying,2025-05-18,2025-05-25,Marie Norris,Bangalore,Delayed,Low,2025-05-27,TASK-000688
PROJ-00191,TASK-000690,TEMPLATE-007,Site Acceptance Test - Testing,2025-05-18,2025-05-19,Joel Maddox,Hyderabad,Not Started,Low,2025-05-27,TASK-000689
PROJ-00191,TASK-000691,TEMPLATE-007,Site Acceptance Test - Handover,2025-05-18,2025-05-21,Stephanie Hall,Mumbai,Completed,Low,2025-05-27,TASK-000690
PROJ-00192,TASK-000692,TEMPLATE-009,Power Backup Setup - Survey,2024-11-17,2024-11-20,Sara Huber,Delhi,Delayed,High,2024-11-26,TASK-000691
PROJ-00192,TASK-000693,TEMPLATE-009,Power Backup Setup - Excavation,2024-11-17,2024-11-23,Jacob Love,Bangalore,Not Started,High,2024-11-26,TASK-000692
PROJ-00192,TASK-000694,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-11-17,2024-11-18,Zachary Warner,Chennai,Completed,High,2024-11-26,TASK-000693
PROJ-00192,TASK-000695,TEMPLATE-009,Power Backup Setup - Testing,2024-11-17,2024-11-24,Thomas Smith,Mumbai,Delayed,High,2024-11-26,TASK-000694
PROJ-00192,TASK-000696,TEMPLATE-009,Power Backup Setup - Handover,2024-11-17,2024-11-19,Kathleen Smith,Bangalore,Not Started,High,2024-11-26,TASK-000695
PROJ-00193,TASK-000697,TEMPLATE-004,Fiber Trenching - Survey,2025-01-25,2025-01-30,Patrick Shepherd,Mumbai,Delayed,Medium,2025-02-06,TASK-000696
PROJ-00193,TASK-000698,TEMPLATE-004,Fiber Trenching - Excavation,2025-01-25,2025-01-31,Rebecca Ritter,Mumbai,Delayed,Low,2025-02-06,TASK-000697
PROJ-00193,TASK-000699,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-01-25,2025-01-29,Diane Flowers,Delhi,Completed,High,2025-02-06,TASK-000698
PROJ-00194,TASK-000700,TEMPLATE-010,Site Acceptance Test - Survey,2024-10-16,2024-10-23,Jasmine Watson,Delhi,In Progress,Low,2024-10-28,TASK-000699
PROJ-00194,TASK-000701,TEMPLATE-010,Site Acceptance Test - Excavation,2024-10-16,2024-10-20,Trevor Bowen,Mumbai,Completed,High,2024-10-28,TASK-000700
PROJ-00194,TASK-000702,TEMPLATE-010,Site Acceptance Test - Cable Laying,2024-10-16,2024-10-21,Ryan Robbins,Hyderabad,In Progress,Medium,2024-10-28,TASK-000701
PROJ-00195,TASK-000703,TEMPLATE-005,RF Optimization - Survey,2024-10-10,2024-10-15,Gary Zamora,Hyderabad,Completed,High,2024-10-20,TASK-000702
PROJ-00195,TASK-000704,TEMPLATE-005,RF Optimization - Excavation,2024-10-10,2024-10-12,Tyler Warren,Delhi,Delayed,Low,2024-10-20,TASK-000703
PROJ-00195,TASK-000705,TEMPLATE-005,RF Optimization - Cable Laying,2024-10-10,2024-10-15,Jerry Morgan,Delhi,In Progress,Low,2024-10-20,TASK-000704
PROJ-00195,TASK-000706,TEMPLATE-005,RF Optimization - Testing,2024-10-10,2024-10-13,Melanie Martin,Chennai,In Progress,High,2024-10-20,TASK-000705
PROJ-00196,TASK-000707,TEMPLATE-007,Site Acceptance Test - Survey,2025-03-08,2025-03-12,Brenda Beck,Delhi,Completed,High,2025-03-17,TASK-000706
PROJ-00196,TASK-000708,TEMPLATE-007,Site Acceptance Test - Excavation,2025-03-08,2025-03-12,Stephanie Roberts,Bangalore,Delayed,Low,2025-03-17,TASK-000707
PROJ-00196,TASK-000709,TEMPLATE-007,Site Acceptance Test - Cable Laying,2025-03-08,2025-03-14,Ashlee Duran,Mumbai,Delayed,High,2025-03-17,TASK-000708
PROJ-00196,TASK-000710,TEMPLATE-007,Site Acceptance Test - Testing,2025-03-08,2025-03-14,Sean Hill,Chennai,Completed,Medium,2025-03-17,TASK-000709
PROJ-00196,TASK-000711,TEMPLATE-007,Site Acceptance Test - Handover,2025-03-08,2025-03-12,Tony Cruz,Chennai,Not Started,High,2025-03-17,TASK-000710
PROJ-00197,TASK-000712,TEMPLATE-002,Fiber Trenching - Survey,2025-03-29,2025-04-10,Jean Everett,Bangalore,Completed,Low,2025-04-13,TASK-000711
PROJ-00197,TASK-000713,TEMPLATE-002,Fiber Trenching - Excavation,2025-03-29,2025-04-11,Richard Krause,Hyderabad,Delayed,Low,2025-04-13,TASK-000712
PROJ-00197,TASK-000714,TEMPLATE-002,Fiber Trenching - Cable Laying,2025-03-29,2025-04-05,Terry Diaz,Delhi,Delayed,Medium,2025-04-13,TASK-000713
PROJ-00198,TASK-000715,TEMPLATE-006,Power Backup Setup - Survey,2024-08-30,2024-09-13,Bradley Jones,Chennai,Completed,High,2024-09-15,TASK-000714
PROJ-00198,TASK-000716,TEMPLATE-006,Power Backup Setup - Excavation,2024-08-30,2024-09-09,Craig Jordan,Delhi,Delayed,Medium,2024-09-15,TASK-000715
PROJ-00198,TASK-000717,TEMPLATE-006,Power Backup Setup - Cable Laying,2024-08-30,2024-09-10,Mr. Corey King MD,Mumbai,Not Started,Low,2024-09-15,TASK-000716
PROJ-00199,TASK-000718,TEMPLATE-008,Power Backup Setup - Survey,2024-07-08,2024-07-09,Johnny Morgan,Mumbai,In Progress,Medium,2024-07-13,TASK-000717
PROJ-00199,TASK-000719,TEMPLATE-008,Power Backup Setup - Excavation,2024-07-08,2024-07-10,Miss Karen Mitchell MD,Mumbai,Delayed,Low,2024-07-13,TASK-000718
PROJ-00199,TASK-000720,TEMPLATE-008,Power Backup Setup - Cable Laying,2024-07-08,2024-07-11,Kayla Hamilton,Delhi,Completed,Low,2024-07-13,TASK-000719
PROJ-00200,TASK-000721,TEMPLATE-005,RF Optimization - Survey,2024-07-10,2024-07-12,Karen Brown,Chennai,Completed,Low,2024-07-20,TASK-000720
PROJ-00200,TASK-000722,TEMPLATE-005,RF Optimization - Excavation,2024-07-10,2024-07-16,Brian Jensen,Delhi,Not Started,Medium,2024-07-20,TASK-000721
PROJ-00200,TASK-000723,TEMPLATE-005,RF Optimization - Cable Laying,2024-07-10,2024-07-15,Jeffery Calderon,Delhi,Delayed,High,2024-07-20,TASK-000722
PROJ-00200,TASK-000724,TEMPLATE-005,RF Optimization - Testing,2024-07-10,2024-07-12,Kimberly Medina,Mumbai,Not Started,Low,2024-07-20,TASK-000723
PROJ-00201,TASK-000725,TEMPLATE-008,Power Backup Setup - Survey,2024-09-30,2024-10-01,Russell Morris,Delhi,In Progress,High,2024-10-05,TASK-000724
PROJ-00201,TASK-000726,TEMPLATE-008,Power Backup Setup - Excavation,2024-09-30,2024-10-03,Sarah Jackson,Bangalore,Not Started,Low,2024-10-05,TASK-000725
PROJ-00201,TASK-000727,TEMPLATE-008,Power Backup Setup - Cable Laying,2024-09-30,2024-10-03,Cheryl Wagner,Chennai,Not Started,Medium,2024-10-05,TASK-000726
PROJ-00202,TASK-000728,TEMPLATE-003,Site Acceptance Test - Survey,2025-03-14,2025-03-16,James Frank,Mumbai,In Progress,Medium,2025-03-18,TASK-000727
PROJ-00202,TASK-000729,TEMPLATE-003,Site Acceptance Test - Excavation,2025-03-14,2025-03-15,Jeremy Smith,Mumbai,Not Started,Medium,2025-03-18,TASK-000728
PROJ-00202,TASK-000730,TEMPLATE-003,Site Acceptance Test - Cable Laying,2025-03-14,2025-03-16,Tina Chen,Chennai,In Progress,Medium,2025-03-18,TASK-000729
PROJ-00203,TASK-000731,TEMPLATE-003,Site Acceptance Test - Survey,2024-12-16,2024-12-17,Kevin Miller,Mumbai,Not Started,High,2024-12-20,TASK-000730
PROJ-00203,TASK-000732,TEMPLATE-003,Site Acceptance Test - Excavation,2024-12-16,2024-12-17,George Mcclure,Bangalore,Completed,High,2024-12-20,TASK-000731
PROJ-00203,TASK-000733,TEMPLATE-003,Site Acceptance Test - Cable Laying,2024-12-16,2024-12-17,Shaun Palmer,Delhi,Delayed,High,2024-12-20,TASK-000732
PROJ-00204,TASK-000734,TEMPLATE-008,Power Backup Setup - Survey,2024-07-07,2024-07-08,Lori Blair,Mumbai,Not Started,Low,2024-07-12,TASK-000733
PROJ-00204,TASK-000735,TEMPLATE-008,Power Backup Setup - Excavation,2024-07-07,2024-07-08,Christopher Deleon,Hyderabad,Delayed,Medium,2024-07-12,TASK-000734
PROJ-00204,TASK-000736,TEMPLATE-008,Power Backup Setup - Cable Laying,2024-07-07,2024-07-09,Daniel Parker,Chennai,In Progress,Low,2024-07-12,TASK-000735
PROJ-00205,TASK-000737,TEMPLATE-005,RF Optimization - Survey,2024-08-26,2024-08-28,Michael Wright,Delhi,Completed,High,2024-09-05,TASK-000736
PROJ-00205,TASK-000738,TEMPLATE-005,RF Optimization - Excavation,2024-08-26,2024-08-27,John Murphy,Chennai,In Progress,High,2024-09-05,TASK-000737
PROJ-00205,TASK-000739,TEMPLATE-005,RF Optimization - Cable Laying,2024-08-26,2024-08-30,Stephen Garcia,Bangalore,Completed,High,2024-09-05,TASK-000738
PROJ-00205,TASK-000740,TEMPLATE-005,RF Optimization - Testing,2024-08-26,2024-08-27,Michele Thornton,Delhi,Delayed,Medium,2024-09-05,TASK-000739
PROJ-00206,TASK-000741,TEMPLATE-002,Fiber Trenching - Survey,2024-12-31,2025-01-04,James Nunez,Bangalore,Not Started,High,2025-01-15,TASK-000740
PROJ-00206,TASK-000742,TEMPLATE-002,Fiber Trenching - Excavation,2024-12-31,2025-01-01,John Clark,Chennai,Completed,Low,2025-01-15,TASK-000741
PROJ-00206,TASK-000743,TEMPLATE-002,Fiber Trenching - Cable Laying,2024-12-31,2025-01-07,Ashley Patrick,Hyderabad,Delayed,Medium,2025-01-15,TASK-000742
PROJ-00207,TASK-000744,TEMPLATE-009,Power Backup Setup - Survey,2024-10-30,2024-11-05,Kenneth Wilson,Delhi,Delayed,Low,2024-11-08,TASK-000743
PROJ-00207,TASK-000745,TEMPLATE-009,Power Backup Setup - Excavation,2024-10-30,2024-10-31,Mark Williams,Hyderabad,Not Started,Low,2024-11-08,TASK-000744
PROJ-00207,TASK-000746,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-10-30,2024-11-02,David Brooks,Delhi,Not Started,Low,2024-11-08,TASK-000745
PROJ-00207,TASK-000747,TEMPLATE-009,Power Backup Setup - Testing,2024-10-30,2024-11-06,Mary Kelly,Bangalore,Completed,High,2024-11-08,TASK-000746
PROJ-00207,TASK-000748,TEMPLATE-009,Power Backup Setup - Handover,2024-10-30,2024-11-05,Sarah Gay,Hyderabad,Delayed,Medium,2024-11-08,TASK-000747
PROJ-00208,TASK-000749,TEMPLATE-007,Site Acceptance Test - Survey,2024-10-15,2024-10-16,Nicole Sanchez,Hyderabad,In Progress,Medium,2024-10-24,TASK-000748
